num_date_time,answer
20 2020-08-26 01,6659
20 2020-08-26 02,6795
20 2020-08-26 03,6883
20 2020-08-26 04,6927
20 2020-08-26 05,7089
20 2020-08-26 06,7343
20 2020-08-26 07,7326
20 2020-08-26 08,7255
20 2020-08-26 09,7176
20 2020-08-26 10,7093
20 2020-08-26 11,7018
20 2020-08-26 12,6970
20 2020-08-26 13,7047
20 2020-08-26 14,7092
20 2020-08-26 15,7047
20 2020-08-26 16,6953
20 2020-08-26 17,6919
20 2020-08-26 18,6925
20 2020-08-26 19,6973
20 2020-08-26 20,7008
20 2020-08-26 21,6945
20 2020-08-26 22,6520
20 2020-08-26 23,5925
20 2020-08-27 00,5921
20 2020-08-27 01,6213
20 2020-08-27 02,6509
20 2020-08-27 03,6684
20 2020-08-27 04,6797
20 2020-08-27 05,7012
20 2020-08-27 06,7305
20 2020-08-27 07,7277
20 2020-08-27 08,7203
20 2020-08-27 09,7128
20 2020-08-27 10,7057
20 2020-08-27 11,7000
20 2020-08-27 12,6956
20 2020-08-27 13,6933
20 2020-08-27 14,7004
20 2020-08-27 15,7080
20 2020-08-27 16,7073
20 2020-08-27 17,7029
20 2020-08-27 18,7017
20 2020-08-27 19,6951
20 2020-08-27 20,6803
20 2020-08-27 21,6691
20 2020-08-27 22,6594
20 2020-08-27 23,6520
20 2020-08-28 00,6665
20 2020-08-28 01,6795
20 2020-08-28 02,6891
20 2020-08-28 03,6904
20 2020-08-28 04,6975
20 2020-08-28 05,7186
20 2020-08-28 06,7487
20 2020-08-28 07,7356
20 2020-08-28 08,7295
20 2020-08-28 09,7232
20 2020-08-28 10,7165
20 2020-08-28 11,7088
20 2020-08-28 12,7013
20 2020-08-28 13,7007
20 2020-08-28 14,7087
20 2020-08-28 15,7093
20 2020-08-28 16,7030
20 2020-08-28 17,6992
20 2020-08-28 18,6977
20 2020-08-28 19,6960
20 2020-08-28 20,6846
20 2020-08-28 21,6745
20 2020-08-28 22,6659
20 2020-08-28 23,6571
20 2020-08-29 00,6701
20 2020-08-29 01,6827
20 2020-08-29 02,6917
20 2020-08-29 03,6947
20 2020-08-29 04,6998
20 2020-08-29 05,7173
20 2020-08-29 06,7420
20 2020-08-29 07,7322
20 2020-08-29 08,7253
20 2020-08-29 09,7178
20 2020-08-29 10,7099
20 2020-08-29 11,7018
20 2020-08-29 12,6953
20 2020-08-29 13,7008
20 2020-08-29 14,7088
20 2020-08-29 15,7084
20 2020-08-29 16,7056
20 2020-08-29 17,7032
20 2020-08-29 18,7028
20 2020-08-29 19,7033
20 2020-08-29 20,6899
20 2020-08-29 21,6757
20 2020-08-29 22,6675
20 2020-08-29 23,6590
20 2020-08-30 00,6711
20 2020-08-30 01,6829
20 2020-08-30 02,6916
20 2020-08-30 03,6925
20 2020-08-30 04,6955
20 2020-08-30 05,7195
20 2020-08-30 06,7543
20 2020-08-30 07,7453
20 2020-08-30 08,7436
20 2020-08-30 09,7425
20 2020-08-30 10,7422
20 2020-08-30 11,7488
20 2020-08-30 12,7584
20 2020-08-30 13,7647
20 2020-08-30 14,7605
20 2020-08-30 15,7432
20 2020-08-30 16,7238
20 2020-08-30 17,7050
20 2020-08-30 18,7039
20 2020-08-30 19,7060
20 2020-08-30 20,6997
20 2020-08-30 21,6774
20 2020-08-30 22,6649
20 2020-08-30 23,6544
20 2020-08-31 00,6686
20 2020-08-31 01,6815
20 2020-08-31 02,6916
20 2020-08-31 03,6919
20 2020-08-31 04,6959
20 2020-08-31 05,7181
20 2020-08-31 06,7509
20 2020-08-31 07,7347
20 2020-08-31 08,7277
20 2020-08-31 09,7200
20 2020-08-31 10,7120
20 2020-08-31 11,7041
20 2020-08-31 12,6969
20 2020-08-31 13,6914
20 2020-08-31 14,6985
20 2020-08-31 15,7064
20 2020-08-31 16,7064
20 2020-08-31 17,7015
20 2020-08-31 18,6975
20 2020-08-31 19,6850
20 2020-08-31 20,6727
20 2020-08-31 21,6622
20 2020-08-31 22,6528
20 2020-08-31 23,6348
21 2020-08-25 00,6197
21 2020-08-25 01,6022
21 2020-08-25 02,5874
21 2020-08-25 03,5802
21 2020-08-25 04,5576
21 2020-08-25 05,5357
21 2020-08-25 06,5314
21 2020-08-25 07,4873
21 2020-08-25 08,4778
21 2020-08-25 09,4412
21 2020-08-25 10,3860
21 2020-08-25 11,3337
21 2020-08-25 12,3177
21 2020-08-25 13,3227
21 2020-08-25 14,3367
21 2020-08-25 15,3499
21 2020-08-25 16,3582
21 2020-08-25 17,3714
21 2020-08-25 18,3858
21 2020-08-25 19,3959
21 2020-08-25 20,3899
21 2020-08-25 21,3801
21 2020-08-25 22,3704
21 2020-08-25 23,3502
21 2020-08-26 00,3323
21 2020-08-26 01,3312
21 2020-08-26 02,3263
21 2020-08-26 03,3225
21 2020-08-26 04,3454
21 2020-08-26 05,3777
21 2020-08-26 06,4149
21 2020-08-26 07,4911
21 2020-08-26 08,4901
21 2020-08-26 09,4817
21 2020-08-26 10,4465
21 2020-08-26 11,3890
21 2020-08-26 12,3575
21 2020-08-26 13,3488
21 2020-08-26 14,3506
21 2020-08-26 15,3531
21 2020-08-26 16,3574
21 2020-08-26 17,3684
21 2020-08-26 18,3796
21 2020-08-26 19,3853
21 2020-08-26 20,3803
21 2020-08-26 21,3772
21 2020-08-26 22,3721
21 2020-08-26 23,3654
21 2020-08-27 00,3529
21 2020-08-27 01,3511
21 2020-08-27 02,3406
21 2020-08-27 03,3379
21 2020-08-27 04,3633
21 2020-08-27 05,3913
21 2020-08-27 06,4291
21 2020-08-27 07,4992
21 2020-08-27 08,4957
21 2020-08-27 09,4910
21 2020-08-27 10,4876
21 2020-08-27 11,4861
21 2020-08-27 12,4820
21 2020-08-27 13,4705
21 2020-08-27 14,4265
21 2020-08-27 15,3643
21 2020-08-27 16,3377
21 2020-08-27 17,3508
21 2020-08-27 18,3522
21 2020-08-27 19,3390
21 2020-08-27 20,3285
21 2020-08-27 21,3217
21 2020-08-27 22,3136
21 2020-08-27 23,3067
21 2020-08-28 00,3000
21 2020-08-28 01,3089
21 2020-08-28 02,3088
21 2020-08-28 03,3003
21 2020-08-28 04,3206
21 2020-08-28 05,3551
21 2020-08-28 06,3955
21 2020-08-28 07,4730
21 2020-08-28 08,4729
21 2020-08-28 09,4745
21 2020-08-28 10,4783
21 2020-08-28 11,4790
21 2020-08-28 12,4634
21 2020-08-28 13,4128
21 2020-08-28 14,3565
21 2020-08-28 15,3310
21 2020-08-28 16,3242
21 2020-08-28 17,3169
21 2020-08-28 18,3090
21 2020-08-28 19,3054
21 2020-08-28 20,3065
21 2020-08-28 21,3082
21 2020-08-28 22,3110
21 2020-08-28 23,3140
21 2020-08-29 00,3121
21 2020-08-29 01,3247
21 2020-08-29 02,3167
21 2020-08-29 03,3032
21 2020-08-29 04,2974
21 2020-08-29 05,3086
21 2020-08-29 06,3551
21 2020-08-29 07,4628
21 2020-08-29 08,4281
21 2020-08-29 09,3861
21 2020-08-29 10,3524
21 2020-08-29 11,3326
21 2020-08-29 12,3211
21 2020-08-29 13,3213
21 2020-08-29 14,3457
21 2020-08-29 15,3671
21 2020-08-29 16,3658
21 2020-08-29 17,3502
21 2020-08-29 18,3428
21 2020-08-29 19,3314
21 2020-08-29 20,3335
21 2020-08-29 21,3285
21 2020-08-29 22,3195
21 2020-08-29 23,3108
21 2020-08-30 00,3005
21 2020-08-30 01,3116
21 2020-08-30 02,3118
21 2020-08-30 03,3003
21 2020-08-30 04,3188
21 2020-08-30 05,3360
21 2020-08-30 06,3593
21 2020-08-30 07,4465
21 2020-08-30 08,4750
21 2020-08-30 09,4917
21 2020-08-30 10,5000
21 2020-08-30 11,4964
21 2020-08-30 12,4807
21 2020-08-30 13,4633
21 2020-08-30 14,4673
21 2020-08-30 15,4246
21 2020-08-30 16,3758
21 2020-08-30 17,3503
21 2020-08-30 18,3473
21 2020-08-30 19,3265
21 2020-08-30 20,3245
21 2020-08-30 21,3221
21 2020-08-30 22,3196
21 2020-08-30 23,3146
21 2020-08-31 00,3010
21 2020-08-31 01,3040
21 2020-08-31 02,3014
21 2020-08-31 03,2958
21 2020-08-31 04,2917
21 2020-08-31 05,3178
21 2020-08-31 06,3741
21 2020-08-31 07,4674
21 2020-08-31 08,4326
21 2020-08-31 09,3830
21 2020-08-31 10,3429
21 2020-08-31 11,3188
21 2020-08-31 12,3073
21 2020-08-31 13,2984
21 2020-08-31 14,2935
21 2020-08-31 15,2899
21 2020-08-31 16,2897
21 2020-08-31 17,2909
21 2020-08-31 18,2934
21 2020-08-31 19,2961
21 2020-08-31 20,2980
21 2020-08-31 21,2991
21 2020-08-31 22,3000
21 2020-08-31 23,2986
22 2020-08-25 00,6315
22 2020-08-25 01,6366
22 2020-08-25 02,6210
22 2020-08-25 03,6049
22 2020-08-25 04,5812
22 2020-08-25 05,5761
22 2020-08-25 06,5820
22 2020-08-25 07,6340
22 2020-08-25 08,6237
22 2020-08-25 09,6121
22 2020-08-25 10,6072
22 2020-08-25 11,6211
22 2020-08-25 12,6358
22 2020-08-25 13,6454
22 2020-08-25 14,6640
22 2020-08-25 15,6848
22 2020-08-25 16,7040
22 2020-08-25 17,7206
22 2020-08-25 18,7317
22 2020-08-25 19,7516
22 2020-08-25 20,7395
22 2020-08-25 21,7238
22 2020-08-25 22,6998
22 2020-08-25 23,5757
22 2020-08-26 00,4281
22 2020-08-26 01,3655
22 2020-08-26 02,3724
22 2020-08-26 03,3890
22 2020-08-26 04,4319
22 2020-08-26 05,4870
22 2020-08-26 06,4991
22 2020-08-26 07,6142
22 2020-08-26 08,5995
22 2020-08-26 09,5867
22 2020-08-26 10,5793
22 2020-08-26 11,5778
22 2020-08-26 12,5950
22 2020-08-26 13,6183
22 2020-08-26 14,6428
22 2020-08-26 15,6649
22 2020-08-26 16,6788
22 2020-08-26 17,6859
22 2020-08-26 18,6861
22 2020-08-26 19,6795
22 2020-08-26 20,6639
22 2020-08-26 21,6446
22 2020-08-26 22,5893
22 2020-08-26 23,4212
22 2020-08-27 00,3429
22 2020-08-27 01,3412
22 2020-08-27 02,3599
22 2020-08-27 03,3722
22 2020-08-27 04,4098
22 2020-08-27 05,4461
22 2020-08-27 06,4686
22 2020-08-27 07,5602
22 2020-08-27 08,5595
22 2020-08-27 09,5604
22 2020-08-27 10,5611
22 2020-08-27 11,5640
22 2020-08-27 12,5719
22 2020-08-27 13,5930
22 2020-08-27 14,6111
22 2020-08-27 15,6292
22 2020-08-27 16,6459
22 2020-08-27 17,6608
22 2020-08-27 18,6741
22 2020-08-27 19,6839
22 2020-08-27 20,6855
22 2020-08-27 21,6849
22 2020-08-27 22,6800
22 2020-08-27 23,6343
22 2020-08-28 00,5250
22 2020-08-28 01,4010
22 2020-08-28 02,3865
22 2020-08-28 03,4077
22 2020-08-28 04,4516
22 2020-08-28 05,5030
22 2020-08-28 06,5191
22 2020-08-28 07,6272
22 2020-08-28 08,6178
22 2020-08-28 09,6075
22 2020-08-28 10,5976
22 2020-08-28 11,5915
22 2020-08-28 12,6054
22 2020-08-28 13,6225
22 2020-08-28 14,6458
22 2020-08-28 15,6711
22 2020-08-28 16,6868
22 2020-08-28 17,6988
22 2020-08-28 18,7106
22 2020-08-28 19,7153
22 2020-08-28 20,7105
22 2020-08-28 21,7001
22 2020-08-28 22,6852
22 2020-08-28 23,6491
22 2020-08-29 00,6266
22 2020-08-29 01,5739
22 2020-08-29 02,5462
22 2020-08-29 03,5036
22 2020-08-29 04,4651
22 2020-08-29 05,4697
22 2020-08-29 06,5650
22 2020-08-29 07,6109
22 2020-08-29 08,5999
22 2020-08-29 09,5905
22 2020-08-29 10,5854
22 2020-08-29 11,5869
22 2020-08-29 12,5932
22 2020-08-29 13,5954
22 2020-08-29 14,6055
22 2020-08-29 15,6147
22 2020-08-29 16,6248
22 2020-08-29 17,6371
22 2020-08-29 18,6471
22 2020-08-29 19,6505
22 2020-08-29 20,6502
22 2020-08-29 21,6462
22 2020-08-29 22,6314
22 2020-08-29 23,6088
22 2020-08-30 00,5981
22 2020-08-30 01,6048
22 2020-08-30 02,5803
22 2020-08-30 03,5471
22 2020-08-30 04,5027
22 2020-08-30 05,4813
22 2020-08-30 06,5214
22 2020-08-30 07,5822
22 2020-08-30 08,5802
22 2020-08-30 09,5812
22 2020-08-30 10,5821
22 2020-08-30 11,5859
22 2020-08-30 12,5904
22 2020-08-30 13,5963
22 2020-08-30 14,6060
22 2020-08-30 15,6149
22 2020-08-30 16,6242
22 2020-08-30 17,6362
22 2020-08-30 18,6465
22 2020-08-30 19,6525
22 2020-08-30 20,6557
22 2020-08-30 21,6577
22 2020-08-30 22,6562
22 2020-08-30 23,6520
22 2020-08-31 00,6499
22 2020-08-31 01,6363
22 2020-08-31 02,6142
22 2020-08-31 03,5886
22 2020-08-31 04,5543
22 2020-08-31 05,5406
22 2020-08-31 06,5230
22 2020-08-31 07,6101
22 2020-08-31 08,6037
22 2020-08-31 09,5966
22 2020-08-31 10,5904
22 2020-08-31 11,5859
22 2020-08-31 12,5842
22 2020-08-31 13,5849
22 2020-08-31 14,5861
22 2020-08-31 15,5999
22 2020-08-31 16,6146
22 2020-08-31 17,6294
22 2020-08-31 18,6417
22 2020-08-31 19,6491
22 2020-08-31 20,6496
22 2020-08-31 21,5915
22 2020-08-31 22,4059
22 2020-08-31 23,3323
23 2020-08-25 00,6405
23 2020-08-25 01,5991
23 2020-08-25 02,5230
23 2020-08-25 03,4580
23 2020-08-25 04,3818
23 2020-08-25 05,3417
23 2020-08-25 06,3213
23 2020-08-25 07,3199
23 2020-08-25 08,3200
23 2020-08-25 09,3191
23 2020-08-25 10,3265
23 2020-08-25 11,3459
23 2020-08-25 12,3930
23 2020-08-25 13,4454
23 2020-08-25 14,4978
23 2020-08-25 15,5419
23 2020-08-25 16,5956
23 2020-08-25 17,6032
23 2020-08-25 18,5435
23 2020-08-25 19,4882
23 2020-08-25 20,4255
23 2020-08-25 21,3939
23 2020-08-25 22,3784
23 2020-08-25 23,3692
23 2020-08-26 00,3577
23 2020-08-26 01,3423
23 2020-08-26 02,3324
23 2020-08-26 03,3233
23 2020-08-26 04,2992
23 2020-08-26 05,2945
23 2020-08-26 06,2996
23 2020-08-26 07,3336
23 2020-08-26 08,3411
23 2020-08-26 09,3530
23 2020-08-26 10,3692
23 2020-08-26 11,3879
23 2020-08-26 12,4123
23 2020-08-26 13,4364
23 2020-08-26 14,4548
23 2020-08-26 15,4644
23 2020-08-26 16,4473
23 2020-08-26 17,4201
23 2020-08-26 18,3976
23 2020-08-26 19,3860
23 2020-08-26 20,3793
23 2020-08-26 21,3753
23 2020-08-26 22,3710
23 2020-08-26 23,3655
23 2020-08-27 00,3542
23 2020-08-27 01,3397
23 2020-08-27 02,3341
23 2020-08-27 03,3289
23 2020-08-27 04,3066
23 2020-08-27 05,3008
23 2020-08-27 06,3103
23 2020-08-27 07,3452
23 2020-08-27 08,3458
23 2020-08-27 09,3476
23 2020-08-27 10,3548
23 2020-08-27 11,3654
23 2020-08-27 12,3797
23 2020-08-27 13,3901
23 2020-08-27 14,3901
23 2020-08-27 15,3814
23 2020-08-27 16,3811
23 2020-08-27 17,3826
23 2020-08-27 18,3833
23 2020-08-27 19,3803
23 2020-08-27 20,3759
23 2020-08-27 21,3719
23 2020-08-27 22,3687
23 2020-08-27 23,3665
23 2020-08-28 00,3585
23 2020-08-28 01,3457
23 2020-08-28 02,3341
23 2020-08-28 03,3197
23 2020-08-28 04,2979
23 2020-08-28 05,2954
23 2020-08-28 06,3025
23 2020-08-28 07,3314
23 2020-08-28 08,3308
23 2020-08-28 09,3311
23 2020-08-28 10,3323
23 2020-08-28 11,3356
23 2020-08-28 12,3491
23 2020-08-28 13,3745
23 2020-08-28 14,3940
23 2020-08-28 15,4130
23 2020-08-28 16,4128
23 2020-08-28 17,4032
23 2020-08-28 18,3909
23 2020-08-28 19,3823
23 2020-08-28 20,3744
23 2020-08-28 21,3675
23 2020-08-28 22,3599
23 2020-08-28 23,3533
23 2020-08-29 00,3475
23 2020-08-29 01,3374
23 2020-08-29 02,3306
23 2020-08-29 03,3244
23 2020-08-29 04,3233
23 2020-08-29 05,3326
23 2020-08-29 06,3344
23 2020-08-29 07,3459
23 2020-08-29 08,3433
23 2020-08-29 09,3406
23 2020-08-29 10,3390
23 2020-08-29 11,3390
23 2020-08-29 12,3410
23 2020-08-29 13,3447
23 2020-08-29 14,3501
23 2020-08-29 15,3544
23 2020-08-29 16,3564
23 2020-08-29 17,3593
23 2020-08-29 18,3597
23 2020-08-29 19,3577
23 2020-08-29 20,3525
23 2020-08-29 21,3489
23 2020-08-29 22,3452
23 2020-08-29 23,3403
23 2020-08-30 00,3317
23 2020-08-30 01,3172
23 2020-08-30 02,3183
23 2020-08-30 03,3209
23 2020-08-30 04,3266
23 2020-08-30 05,3304
23 2020-08-30 06,3285
23 2020-08-30 07,3465
23 2020-08-30 08,3423
23 2020-08-30 09,3390
23 2020-08-30 10,3371
23 2020-08-30 11,3365
23 2020-08-30 12,3368
23 2020-08-30 13,3397
23 2020-08-30 14,3441
23 2020-08-30 15,3473
23 2020-08-30 16,3495
23 2020-08-30 17,3522
23 2020-08-30 18,3536
23 2020-08-30 19,3535
23 2020-08-30 20,3516
23 2020-08-30 21,3502
23 2020-08-30 22,3492
23 2020-08-30 23,3474
23 2020-08-31 00,3420
23 2020-08-31 01,3325
23 2020-08-31 02,3270
23 2020-08-31 03,3260
23 2020-08-31 04,3235
23 2020-08-31 05,3172
23 2020-08-31 06,3122
23 2020-08-31 07,3333
23 2020-08-31 08,3321
23 2020-08-31 09,3319
23 2020-08-31 10,3331
23 2020-08-31 11,3373
23 2020-08-31 12,3440
23 2020-08-31 13,3503
23 2020-08-31 14,3576
23 2020-08-31 15,3653
23 2020-08-31 16,3708
23 2020-08-31 17,3752
23 2020-08-31 18,3772
23 2020-08-31 19,3764
23 2020-08-31 20,3737
23 2020-08-31 21,3709
23 2020-08-31 22,3684
23 2020-08-31 23,3667
24 2020-08-25 00,6597
24 2020-08-25 01,6824
24 2020-08-25 02,6903
24 2020-08-25 03,6875
24 2020-08-25 04,6701
24 2020-08-25 05,6555
24 2020-08-25 06,6403
24 2020-08-25 07,6346
24 2020-08-25 08,6330
24 2020-08-25 09,6320
24 2020-08-25 10,6377
24 2020-08-25 11,6559
24 2020-08-25 12,6688
24 2020-08-25 13,6808
24 2020-08-25 14,6955
24 2020-08-25 15,7064
24 2020-08-25 16,7073
24 2020-08-25 17,6946
24 2020-08-25 18,6783
24 2020-08-25 19,6640
24 2020-08-25 20,6520
24 2020-08-25 21,6418
24 2020-08-25 22,6373
24 2020-08-25 23,6332
24 2020-08-26 00,6228
24 2020-08-26 01,6345
24 2020-08-26 02,6485
24 2020-08-26 03,6590
24 2020-08-26 04,6685
24 2020-08-26 05,6810
24 2020-08-26 06,6931
24 2020-08-26 07,6514
24 2020-08-26 08,6572
24 2020-08-26 09,6691
24 2020-08-26 10,6880
24 2020-08-26 11,6992
24 2020-08-26 12,7050
24 2020-08-26 13,7108
24 2020-08-26 14,7144
24 2020-08-26 15,7144
24 2020-08-26 16,7074
24 2020-08-26 17,6929
24 2020-08-26 18,6772
24 2020-08-26 19,6629
24 2020-08-26 20,6501
24 2020-08-26 21,6419
24 2020-08-26 22,6380
24 2020-08-26 23,6317
24 2020-08-27 00,6277
24 2020-08-27 01,6519
24 2020-08-27 02,6705
24 2020-08-27 03,6809
24 2020-08-27 04,6934
24 2020-08-27 05,7078
24 2020-08-27 06,7221
24 2020-08-27 07,6454
24 2020-08-27 08,6440
24 2020-08-27 09,6410
24 2020-08-27 10,6380
24 2020-08-27 11,6422
24 2020-08-27 12,6468
24 2020-08-27 13,6467
24 2020-08-27 14,6369
24 2020-08-27 15,6269
24 2020-08-27 16,6193
24 2020-08-27 17,6195
24 2020-08-27 18,6195
24 2020-08-27 19,6179
24 2020-08-27 20,6109
24 2020-08-27 21,6029
24 2020-08-27 22,5969
24 2020-08-27 23,5921
24 2020-08-28 00,5930
24 2020-08-28 01,6078
24 2020-08-28 02,6239
24 2020-08-28 03,6341
24 2020-08-28 04,6421
24 2020-08-28 05,6524
24 2020-08-28 06,6644
24 2020-08-28 07,6318
24 2020-08-28 08,6306
24 2020-08-28 09,6297
24 2020-08-28 10,6291
24 2020-08-28 11,6295
24 2020-08-28 12,6317
24 2020-08-28 13,6329
24 2020-08-28 14,6283
24 2020-08-28 15,6227
24 2020-08-28 16,6174
24 2020-08-28 17,6178
24 2020-08-28 18,6179
24 2020-08-28 19,6174
24 2020-08-28 20,6140
24 2020-08-28 21,6096
24 2020-08-28 22,6062
24 2020-08-28 23,6051
24 2020-08-29 00,6003
24 2020-08-29 01,6112
24 2020-08-29 02,6303
24 2020-08-29 03,6473
24 2020-08-29 04,6581
24 2020-08-29 05,6701
24 2020-08-29 06,6774
24 2020-08-29 07,6233
24 2020-08-29 08,6213
24 2020-08-29 09,6204
24 2020-08-29 10,6207
24 2020-08-29 11,6189
24 2020-08-29 12,6156
24 2020-08-29 13,6098
24 2020-08-29 14,6034
24 2020-08-29 15,5973
24 2020-08-29 16,5953
24 2020-08-29 17,5933
24 2020-08-29 18,5910
24 2020-08-29 19,5885
24 2020-08-29 20,5862
24 2020-08-29 21,5838
24 2020-08-29 22,5816
24 2020-08-29 23,5804
24 2020-08-30 00,5832
24 2020-08-30 01,6027
24 2020-08-30 02,6178
24 2020-08-30 03,6277
24 2020-08-30 04,6350
24 2020-08-30 05,6419
24 2020-08-30 06,6540
24 2020-08-30 07,6251
24 2020-08-30 08,6252
24 2020-08-30 09,6240
24 2020-08-30 10,6226
24 2020-08-30 11,6201
24 2020-08-30 12,6174
24 2020-08-30 13,6133
24 2020-08-30 14,6089
24 2020-08-30 15,6060
24 2020-08-30 16,6052
24 2020-08-30 17,6083
24 2020-08-30 18,6103
24 2020-08-30 19,6112
24 2020-08-30 20,6135
24 2020-08-30 21,6168
24 2020-08-30 22,6185
24 2020-08-30 23,6181
24 2020-08-31 00,6099
24 2020-08-31 01,6190
24 2020-08-31 02,6302
24 2020-08-31 03,6362
24 2020-08-31 04,6403
24 2020-08-31 05,6458
24 2020-08-31 06,6552
24 2020-08-31 07,6337
24 2020-08-31 08,6331
24 2020-08-31 09,6326
24 2020-08-31 10,6330
24 2020-08-31 11,6376
24 2020-08-31 12,6401
24 2020-08-31 13,6328
24 2020-08-31 14,6249
24 2020-08-31 15,6198
24 2020-08-31 16,6190
24 2020-08-31 17,6187
24 2020-08-31 18,6186
24 2020-08-31 19,6190
24 2020-08-31 20,6193
24 2020-08-31 21,6189
24 2020-08-31 22,6182
24 2020-08-31 23,6180
25 2020-08-25 00,6569
25 2020-08-25 01,6490
25 2020-08-25 02,6351
25 2020-08-25 03,6345
25 2020-08-25 04,6418
25 2020-08-25 05,6616
25 2020-08-25 06,6728
25 2020-08-25 07,6639
25 2020-08-25 08,6617
25 2020-08-25 09,6560
25 2020-08-25 10,6490
25 2020-08-25 11,6420
25 2020-08-25 12,6357
25 2020-08-25 13,6327
25 2020-08-25 14,6388
25 2020-08-25 15,6622
25 2020-08-25 16,6819
25 2020-08-25 17,6805
25 2020-08-25 18,6739
25 2020-08-25 19,6744
25 2020-08-25 20,6717
25 2020-08-25 21,6681
25 2020-08-25 22,6543
25 2020-08-25 23,6324
25 2020-08-26 00,6190
25 2020-08-26 01,6211
25 2020-08-26 02,6214
25 2020-08-26 03,6188
25 2020-08-26 04,6153
25 2020-08-26 05,6197
25 2020-08-26 06,6444
25 2020-08-26 07,6648
25 2020-08-26 08,6636
25 2020-08-26 09,6593
25 2020-08-26 10,6536
25 2020-08-26 11,6466
25 2020-08-26 12,6401
25 2020-08-26 13,6415
25 2020-08-26 14,6688
25 2020-08-26 15,6736
25 2020-08-26 16,6643
25 2020-08-26 17,6630
25 2020-08-26 18,6633
25 2020-08-26 19,6631
25 2020-08-26 20,6606
25 2020-08-26 21,6583
25 2020-08-26 22,6558
25 2020-08-26 23,6521
25 2020-08-27 00,6380
25 2020-08-27 01,6192
25 2020-08-27 02,6146
25 2020-08-27 03,6055
25 2020-08-27 04,6056
25 2020-08-27 05,6196
25 2020-08-27 06,6454
25 2020-08-27 07,6690
25 2020-08-27 08,6686
25 2020-08-27 09,6655
25 2020-08-27 10,6552
25 2020-08-27 11,6468
25 2020-08-27 12,6382
25 2020-08-27 13,6322
25 2020-08-27 14,6215
25 2020-08-27 15,6102
25 2020-08-27 16,6005
25 2020-08-27 17,5994
25 2020-08-27 18,5992
25 2020-08-27 19,6009
25 2020-08-27 20,5991
25 2020-08-27 21,5908
25 2020-08-27 22,5573
25 2020-08-27 23,5152
25 2020-08-28 00,4958
25 2020-08-28 01,4976
25 2020-08-28 02,5012
25 2020-08-28 03,5078
25 2020-08-28 04,5152
25 2020-08-28 05,5288
25 2020-08-28 06,5624
25 2020-08-28 07,5751
25 2020-08-28 08,5748
25 2020-08-28 09,5730
25 2020-08-28 10,5716
25 2020-08-28 11,5891
25 2020-08-28 12,6064
25 2020-08-28 13,6081
25 2020-08-28 14,6066
25 2020-08-28 15,6022
25 2020-08-28 16,5981
25 2020-08-28 17,5961
25 2020-08-28 18,5949
25 2020-08-28 19,5956
25 2020-08-28 20,5889
25 2020-08-28 21,5624
25 2020-08-28 22,5329
25 2020-08-28 23,5086
25 2020-08-29 00,4990
25 2020-08-29 01,5087
25 2020-08-29 02,5143
25 2020-08-29 03,5195
25 2020-08-29 04,5237
25 2020-08-29 05,5407
25 2020-08-29 06,5976
25 2020-08-29 07,6196
25 2020-08-29 08,5844
25 2020-08-29 09,5617
25 2020-08-29 10,5417
25 2020-08-29 11,5287
25 2020-08-29 12,5178
25 2020-08-29 13,5072
25 2020-08-29 14,5051
25 2020-08-29 15,5050
25 2020-08-29 16,5029
25 2020-08-29 17,4882
25 2020-08-29 18,4774
25 2020-08-29 19,4697
25 2020-08-29 20,4642
25 2020-08-29 21,4606
25 2020-08-29 22,4583
25 2020-08-29 23,4565
25 2020-08-30 00,4613
25 2020-08-30 01,4736
25 2020-08-30 02,4824
25 2020-08-30 03,4969
25 2020-08-30 04,5094
25 2020-08-30 05,5202
25 2020-08-30 06,5439
25 2020-08-30 07,5627
25 2020-08-30 08,5553
25 2020-08-30 09,5468
25 2020-08-30 10,5375
25 2020-08-30 11,5267
25 2020-08-30 12,5149
25 2020-08-30 13,4998
25 2020-08-30 14,4911
25 2020-08-30 15,4858
25 2020-08-30 16,4866
25 2020-08-30 17,4874
25 2020-08-30 18,4903
25 2020-08-30 19,4968
25 2020-08-30 20,5052
25 2020-08-30 21,5131
25 2020-08-30 22,5133
25 2020-08-30 23,5019
25 2020-08-31 00,4990
25 2020-08-31 01,5103
25 2020-08-31 02,5162
25 2020-08-31 03,5434
25 2020-08-31 04,5799
25 2020-08-31 05,6129
25 2020-08-31 06,6479
25 2020-08-31 07,6653
25 2020-08-31 08,6650
25 2020-08-31 09,6617
25 2020-08-31 10,6577
25 2020-08-31 11,6531
25 2020-08-31 12,6472
25 2020-08-31 13,6407
25 2020-08-31 14,6352
25 2020-08-31 15,6298
25 2020-08-31 16,6262
25 2020-08-31 17,6224
25 2020-08-31 18,6192
25 2020-08-31 19,6169
25 2020-08-31 20,6160
25 2020-08-31 21,6156
25 2020-08-31 22,6149
25 2020-08-31 23,6130
26 2020-08-25 00,6369
26 2020-08-25 01,6654
26 2020-08-25 02,7004
26 2020-08-25 03,7344
26 2020-08-25 04,7592
26 2020-08-25 05,7847
26 2020-08-25 06,8199
26 2020-08-25 07,8701
26 2020-08-25 08,8747
26 2020-08-25 09,8784
26 2020-08-25 10,8807
26 2020-08-25 11,8823
26 2020-08-25 12,8768
26 2020-08-25 13,8339
26 2020-08-25 14,7730
26 2020-08-25 15,7250
